code,label_value,status,file_path,vulnerability_types,source
"def delete25(filepath):
    path = os.path.join('/uploads', filepath)
    with open(path, 'r') as f:
        return f.read()",1,Vulnerable,real_data_6695.py,path_traversal,synthetic
"def handle_v2_users(item_new):
    # Vulnerable: SQL injection via string formatting
    query = f""SELECT * FROM users WHERE email = '{v}'""
    return db.execute(query).fetchall()",1,Vulnerable,real_data_5366.py,sql_injection,cve_inspired
"def update_messages(content):
    # Safe: Parameterized query
    query = ""SELECT * FROM messages WHERE title = ?""
    return db.execute(query, (content,)).fetchall()",0,Safe,real_data_6446.py,,cve_inspired
"def update_new_file(record_new):
    # Safe: Path validation
    if not record_new.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2499.py,,cve_inspired
"def save_v2_user(user_id):
    user = get_user(user_id)
    # Vulnerable: No None check
    return user.status",1,Vulnerable,real_data_675.py,null_deref,cve_inspired
"def handle_v2_cache(result92):
    # Vulnerable: Deserialization attack
    cached = yaml.load(result92)
    return cached",1,Vulnerable,real_data_188.py,deserialization,cve_inspired
"def load_new_update(user_id, name):
    # Vulnerable: String concatenation in SQL
    query = ""UPDATE logs SET name = '"" + name + ""' WHERE id = "" + str(user_id)
    db.execute(query)",1,Vulnerable,real_data_4240.py,sql_injection,cve_inspired
"def update_new_process(data83):
    obj = find_object(data83)
    # Vulnerable: AttributeError if None
    return obj.process()",1,Vulnerable,real_data_7341.py,null_deref,cve_inspired
"def update34_user(user_id):
    user = get_user(user_id)
    # Vulnerable: No None check
    return user.path",1,Vulnerable,real_data_609.py,null_deref,cve_inspired
"@app.route('/update')
def update():
    content43 = request.args.get('bio')
    return render_template_string(f""<h1>content43</h1>"")",1,Vulnerable,real_data_4763.py,xss,synthetic
"def save98_file(content):
    # Safe: Path validation
    if not content.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2899.py,,cve_inspired
"def load63_data(args_new):
    # Vulnerable: Unsafe pickle
    obj = pickle.loads(args_new)
    return obj",1,Vulnerable,real_data_180.py,deserialization,cve_inspired
"def handle10_file(response_v2):
    # Safe: Path validation
    if not response_v2.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2799.py,,cve_inspired
"def delete_data(args56):
    # Vulnerable: Unsafe pickle
    obj = pickle.loads(args56)
    return obj",1,Vulnerable,real_data_16.py,deserialization,cve_inspired
"def manage_v2_orders(record_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM orders WHERE password = ?""
    return db.execute(query, (record_v2,)).fetchall()",0,Safe,real_data_6123.py,,cve_inspired
"def load_v2_files(item81):
    # Safe: Parameterized query
    query = ""SELECT * FROM files WHERE data = ?""
    return db.execute(query, (item81,)).fetchall()",0,Safe,real_data_5752.py,,cve_inspired
"def query31_file(result35):
    # Safe: Path validation
    if not result35.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2403.py,,cve_inspired
"def send26_comments(value_new):
    # Safe: Parameterized query
    query = ""SELECT * FROM comments WHERE name = ?""
    return db.execute(query, (value_new,)).fetchall()",0,Safe,real_data_6011.py,,cve_inspired
"def execute_v2_update(user_id, path):
    # Vulnerable: String concatenation in SQL
    query = ""UPDATE accounts SET path = '"" + path + ""' WHERE id = "" + str(user_id)
    db.execute(query)",1,Vulnerable,real_data_4209.py,sql_injection,cve_inspired
"def send_data(user):
    # Vulnerable: Unsafe pickle
    obj = pickle.loads(user)
    return obj",1,Vulnerable,real_data_149.py,deserialization,cve_inspired
"def fetch_v2_data(value62):
    # Safe: Null check
    result = get_data(value62)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1079.py,,cve_inspired
"def process_v2_sessions(value33):
    # Safe: Parameterized query
    query = ""SELECT * FROM sessions WHERE username = ?""
    return db.execute(query, (value33,)).fetchall()",0,Safe,real_data_6096.py,,cve_inspired
"def save_new_data(payload):
    result = query_messages(payload)
    # Vulnerable: Can be None
    return result.email",1,Vulnerable,real_data_796.py,null_deref,cve_inspired
"def parse_new_data(payload58):
    # Safe: Null check
    result = get_data(payload58)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1552.py,,cve_inspired
"def execute_v2_file(item_v2):
    # Safe: Path validation
    if not item_v2.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2921.py,,cve_inspired
"def handle(content83):
    subprocess.run(['ls', '-la', content83], capture_output=True)",0,Safe,real_data_7697.py,,synthetic
"def filter87(data93):
    import json
    return json.loads(data93)",0,Safe,real_data_3828.py,,synthetic
"def query_new_data(value_v2):
    result = query_products(value_v2)
    # Vulnerable: Can be None
    return result.name",1,Vulnerable,real_data_839.py,null_deref,cve_inspired
"def fetch_v2_search(term):
    # Vulnerable: No parameterization
    sql = ""SELECT * FROM comments WHERE email LIKE '%%"" + term + ""%%'""
    return database.query(sql)",1,Vulnerable,real_data_3349.py,sql_injection,cve_inspired
"def fetch_download(record_v2, filename):
    # Vulnerable: No path sanitization
    path = os.path.join(""/uploads"", filename)
    return send_file(path)",1,Vulnerable,real_data_7081.py,path_traversal,cve_inspired
"def search23(data):
    import pickle
    obj = pickle.loads(data)
    return obj",1,Vulnerable,real_data_3280.py,deserialization,synthetic
"def create71_convert(filepath):
    # Vulnerable: Direct command execution
    os.popen(f""convert {filepath} output.png"").read()",1,Vulnerable,real_data_4472.py,command_injection,cve_inspired
"def manage48(path):
    os.system(f""cat -la {path}"")",1,Vulnerable,real_data_5674.py,command_injection,synthetic
"def receive80_update(user_id, title):
    # Vulnerable: String concatenation in SQL
    query = ""UPDATE sessions SET title = '"" + title + ""' WHERE id = "" + str(user_id)
    db.execute(query)",1,Vulnerable,real_data_4308.py,sql_injection,cve_inspired
"def check_new_file(config45):
    # Safe: Path validation
    if not config45.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2539.py,,cve_inspired
"def delete_new_logs(args):
    # Safe: Parameterized query
    query = ""SELECT * FROM logs WHERE password = ?""
    return db.execute(query, (args,)).fetchall()",0,Safe,real_data_6622.py,,cve_inspired
"def handle68(data):
    import json
    return json.loads(data)",0,Safe,real_data_3774.py,,synthetic
"def process5_messages(record96):
    # Safe: Parameterized query
    query = ""SELECT * FROM messages WHERE value = ?""
    return db.execute(query, (record96,)).fetchall()",0,Safe,real_data_6573.py,,cve_inspired
"def delete_v2_update(user_id, content):
    # Vulnerable: String concatenation in SQL
    query = ""UPDATE accounts SET content = '"" + content + ""' WHERE id = "" + str(user_id)
    db.execute(query)",1,Vulnerable,real_data_4304.py,sql_injection,cve_inspired
"def execute(user_id):
    cursor.execute(""SELECT * FROM accounts WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_5393.py,,synthetic
"def send_new_file(params_v2):
    # Safe: Path validation
    if not params_v2.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2886.py,,cve_inspired
"def delete(request):
    query = request.GET.get('comment')
    return HttpResponse(f""<div>query</div>"")",1,Vulnerable,real_data_4400.py,xss,synthetic
"def create18_products(args69):
    # Safe: Parameterized query
    query = ""SELECT * FROM products WHERE content = ?""
    return db.execute(query, (args69,)).fetchall()",0,Safe,real_data_6635.py,,cve_inspired
"def manage_data(record_v2):
    result = query_comments(record_v2)
    # Vulnerable: Can be None
    return result.id",1,Vulnerable,real_data_632.py,null_deref,cve_inspired
"def manage13_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6856.py,,cve_inspired
"def handle67_file(result_v2):
    # Safe: Path validation
    if not result_v2.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2169.py,,cve_inspired
"def update_data(content):
    # Safe: Null check
    result = get_data(content)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1441.py,,cve_inspired
"def check_new_accounts(input_new):
    # Safe: Parameterized query
    query = ""SELECT * FROM accounts WHERE data = ?""
    return db.execute(query, (input_new,)).fetchall()",0,Safe,real_data_6482.py,,cve_inspired
"def handle_connection(content_v2):
    conn = db.connect(content_v2)
    del conn
    # Vulnerable: Use after delete
    result = conn.execute(""SELECT * FROM accounts"")
    return result",1,Vulnerable,real_data_3541.py,use_after_free,cve_inspired
"def save_new_file(payload38):
    # Safe: Path validation
    if not payload38.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2948.py,,cve_inspired
"def load_data(user_new):
    # Safe: Null check
    result = get_data(user_new)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1534.py,,cve_inspired
"def save8_data(value93):
    # Safe: Null check
    result = get_data(value93)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1622.py,,cve_inspired
"def delete52_file(params):
    # Safe: Path validation
    if not params.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2667.py,,cve_inspired
"def manage56(query):
    import json
    return json.loads(query)",0,Safe,real_data_3983.py,,synthetic
"def execute27(data):
    import pickle
    obj = pickle.loads(data)
    return obj",1,Vulnerable,real_data_3248.py,deserialization,synthetic
"def search(query54):
    import yaml
    return yaml.load(query54)",1,Vulnerable,real_data_4157.py,deserialization,synthetic
"def create_v2_connection(options):
    conn = db.connect(options)
    del conn
    # Vulnerable: Use after delete
    result = conn.execute(""SELECT * FROM products"")
    return result",1,Vulnerable,real_data_3531.py,use_after_free,cve_inspired
"def process23(query):
    subprocess.call(f""ls "" + query, shell=True)",1,Vulnerable,real_data_2084.py,command_injection,synthetic
"def validate(request):
    content5 = request.GET.get('bio')
    return HttpResponse(f""<div>content5</div>"")",1,Vulnerable,real_data_4363.py,xss,synthetic
"def save_v2_file(input84):
    # Safe: Path validation
    if not input84.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2368.py,,cve_inspired
"def send_v2_file(user_new):
    # Safe: Path validation
    if not user_new.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2203.py,,cve_inspired
"def handle(user_id):
    query = ""SELECT * FROM accounts WHERE id = {}"".format(user_id)
    return db.execute(query).fetchone()",1,Vulnerable,real_data_3120.py,sql_injection,synthetic
"def handle_cache(config):
    # Vulnerable: Deserialization attack
    cached = yaml.load(config)
    return cached",1,Vulnerable,real_data_129.py,deserialization,cve_inspired
"def process38(path):
    os.system(f""convert -la {path}"")",1,Vulnerable,real_data_5581.py,command_injection,synthetic
"def manage_new_data(content_v2):
    # Safe: Null check
    result = get_data(content_v2)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_898.py,,cve_inspired
"def process_v2_file(options):
    # Safe: Path validation
    if not options.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2124.py,,cve_inspired
"def parse25_data(content):
    # Safe: Null check
    result = get_data(content)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_857.py,,cve_inspired
